id;estado_id;cidade_id;bairro_id;rua_id
78138208;51;5108402;1940;36596
40421430;29;2927408;712;36597
25251417;33;3301702;1630;36598
72321106;53;5300108;560;36599
21853290;33;3304557;631;36600
59075000;24;2408102;1985;15875
72215098;53;5300108;321;36601
33040040;31;3157807;2625;12866
68510330;15;1504208;132;36602
53580080;26;2600054;393;36603
86056440;41;4113700;717;36604
83040310;41;4125506;1820;36605
84270387;41;4127106;254;36606
76804468;11;1100205;6944;1096
79045341;50;5002704;111;7888
74355025;52;5208707;5524;36607
25264410;33;3301702;1111;19707
56307305;26;2611101;4740;36608
35300292;31;3113404;1041;36609
99074280;43;4314100;829;18722
34575070;31;3156700;201;10015
88905428;42;4201406;3609;36610
74484439;52;5208707;5275;36611
74693120;52;5208707;940;36612
61607070;23;2303709;5905;4401
29937404;32;3204906;1684;16991
94810180;43;4300604;4188;17828
20550901;33;3304557;1901;36613
25925260;33;3302502;5810;36614
72220327;53;5300108;321;36615
35052852;31;3127701;1815;15108
92130823;43;4304606;352;36616
93603170;43;4307609;3520;36617
67125603;15;1500800;285;36618
82530010;41;4106902;3373;36619
79012512;50;5002704;6945;36620
64206320;22;2207702;59;36621
89709351;42;4204301;73;36622
58400520;25;2504009;4829;36623
54756162;26;2603454;2145;36624
89801106;42;4204202;2045;36625
52131411;26;2611606;944;36626
96419232;43;4301602;1743;36627
86812842;41;4101408;2397;36628
74210180;52;5208707;3107;36629
41330375;29;2927408;443;2870
68629080;15;1505502;5177;4163
63104040;23;2304202;2105;36630
27910630;33;3302403;20;36631
81270440;41;4106902;237;36632
78088031;51;5103403;1406;17432
93320370;43;4313409;605;23974
50630670;26;2611606;3016;36633
52080305;26;2611606;158;36634
88512067;42;4209300;197;36635
24813303;33;3301900;4176;36636
37030010;31;3170701;5903;36637
91510293;43;4314902;1458;36638
25670033;33;3303906;270;307
74356805;52;5208707;3911;36639
79321011;50;5003207;3723;36640
77023658;17;4117602;743;36641
93214022;43;4320008;2129;34784
24813153;33;3301900;4176;36642
94810241;43;4300604;9;36643
22772380;33;3304557;654;21291
25264355;33;3301702;1111;36644
70073901;53;5300108;47;36645
29942480;32;3204906;6946;36646
40730045;29;2927408;1216;36647
54330131;26;2607901;336;36648
94175020;43;4309209;6092;18257
66613450;15;2700805;2230;36649
72833532;52;5212501;417;50
79018120;50;5002704;1945;36650
40435880;29;2927408;1449;36651
65015020;21;2111300;20;36652
96060100;43;4314407;131;36653
49007190;28;2800308;1359;36654
75086010;52;5201108;5475;36655
66065260;15;2700805;445;36656
71962000;53;5300108;655;36657
22451901;33;3304557;4975;36658
50050530;26;2611606;1424;36659
35302203;31;3113404;66;36660
93415455;43;4313409;605;36661
58081230;25;2507507;824;36662
58423115;25;2504009;3211;2221
53575192;26;2600054;1763;36663
88317020;42;4208203;777;36664
49070238;28;2800308;16;36665
93260270;43;4307708;20;36666
94417208;43;4323002;516;36667
23088330;33;3304557;281;36668
84046477;41;4119905;3821;36669
61901210;23;2307650;6638;36670
72320217;53;5300108;560;36671
59609523;24;2408003;9;36672
63504660;23;4110052;294;36673
61658630;23;2303709;4157;36674
32017530;31;3118601;3149;36675
53413530;26;2610707;1179;34702
75514013;52;5211503;5360;36676
75130470;52;5201108;2871;36677
21557230;33;3304557;725;22274
67020613;15;1500800;29;36678
87506370;41;4128104;6947;36679
94970850;43;4303103;5724;36680
70745090;53;5300108;139;36681
60351452;23;2304400;150;36682
27214230;33;3306305;6567;24579
27345170;33;3300407;20;36683
25555600;33;3305109;2529;36684
24724596;33;3304904;26;16940
35790971;31;3120904;6732;36685
29016720;32;3205309;4135;36686
41180555;29;2927408;3806;36687
42739845;29;2919207;344;36688
83501280;41;4100400;6262;2042
70294070;53;5300108;47;36689
74593677;52;5208707;6948;36690
58432506;25;2504009;1551;36691
91540200;43;4314902;78;36692
74590800;52;5208707;3011;36693
85302200;41;4113304;437;1096
20271204;33;3304557;1901;7943
88400970;42;4208500;20;36694
54580474;26;2602902;727;36695
79630501;50;5008305;6949;36696
60741440;23;2304400;913;751
30710320;31;3106200;2047;36697
58708392;25;2510808;6950;15801
33925067;31;3154606;2816;36698
71593180;53;5300108;1917;10895
79021250;50;5002704;757;36699
66910490;15;2700805;979;36700
20230050;33;3304557;20;36701
87060662;41;4115200;2489;36702
49092660;28;2800308;343;36703
99020230;43;4314100;20;36704
32050327;31;3118601;963;36705
23510420;33;3304557;351;982
56330370;26;2611101;1834;2880
26041840;33;3303500;2988;36706
94015660;43;4309209;2821;36707
71510035;53;5300108;57;36708
36070320;31;3136702;3947;36709
27323410;33;3300407;6951;36710
87510026;41;4128104;5907;36711
71071202;53;5300108;279;36712
66070470;15;2700805;2164;17043
74085280;52;5208707;345;36713
45604101;29;2914802;1008;22860
44034252;29;2910800;783;36714
29211615;32;3202405;6952;18309
25240580;33;3301702;390;36715
73801360;52;5208004;20;36716
32020210;31;3118601;3472;17648
26330180;33;3304144;2943;36717
73015355;53;5300108;452;36718
81320330;41;4106902;1364;36719
33930450;31;3154606;4495;36720
23585819;33;3304557;625;36721
29934540;32;3204906;6953;36722
40349790;29;2927408;3954;36723
89036618;42;4202404;437;36724
42728710;29;2919207;2201;36725
29032791;32;3205309;1537;36726
20740130;33;3304557;3046;36727
64065080;22;2211001;2683;36728
31920182;31;3106200;164;24501
41927110;29;2927408;351;36729
33902770;31;3154606;6954;45
85503105;41;4118501;152;36730
74655360;52;5208707;6792;36731
57315232;27;2700300;3336;36732
25635202;33;3303906;6955;36733
74952350;52;5201405;2752;36734
96825260;43;4316808;441;36735
71555193;53;5300108;3076;36736
25745060;33;3303906;1258;36737
84016460;41;4119905;532;36738
22440040;33;3304557;1011;36739
75114320;52;5201108;2587;1115
20970190;33;3304557;430;36740
92440084;43;4304606;1893;36741
60811308;23;2304400;890;36742
21351240;33;3304557;761;6508
79103040;50;5002704;94;36743
33060520;31;3157807;6956;36744
67105065;15;1500800;463;36745
60335198;23;2304400;2065;14062
96840510;43;4316808;3948;36746
83323120;41;4119152;4439;36747
70275100;53;5300108;47;36748
45263970;29;2903953;20;36749
42702901;29;2919207;20;17751
93330000;43;4313409;89;26881
50960120;26;2611606;119;25277
54360180;26;2607901;1344;36750
52051340;26;2611606;2862;36751
27347440;33;3300407;1556;36752
22735175;33;3304557;1233;36753
32370730;31;3118601;3606;8204
89290162;42;4215802;2885;36754
44071250;29;2910800;760;36755
60333030;23;2304400;699;7369
42705590;29;2919207;4860;10387
73015125;53;5300108;452;36756
96418070;43;4301602;2860;36757
35183314;31;3168705;2689;36758
55158190;26;2601706;513;36759
41510012;29;2927408;169;332
74573380;52;5208707;5871;36760
75080560;52;5201108;77;1417
72338720;53;5300108;560;36761
33930200;31;3154606;4495;3393
72596831;53;5300108;6710;36762
71675160;53;5300108;388;36763
78089780;51;5103403;2794;35408
70355060;53;5300108;47;36764
45066000;29;2933307;2095;3246
25580115;33;3305109;459;5419
34710580;31;3156700;1915;36765
58432893;25;2504009;1551;2862
55028400;26;2604106;1287;36766
91430368;43;4314902;532;36767
99060040;43;4314100;169;36768
79037838;50;5002704;2083;36769
74950240;52;5201405;5424;36770
83203480;41;4118204;742;36771
79612830;50;5008305;4500;36772
40415670;29;2927408;468;36773
65860970;21;2111904;20;36774
66033480;15;2700805;24;36775
53625355;26;2606804;1955;36776
27933430;33;3302403;4122;36777
32605245;31;3106705;2134;26638
76820210;11;1100205;5225;36778
70636100;53;5300108;5202;36779
66652210;15;2700805;2195;36780
76912202;11;1100122;4118;36781
72508404;53;5300108;87;36782
22783530;33;3304557;4883;36783
68015130;15;1506807;3459;3988
60442462;23;2304400;9;21066
74290210;52;5208707;232;12961
22790867;33;3304557;1371;36784
91110490;43;4314902;490;36785
68700665;15;4104501;6423;7724
35043214;31;3127701;2359;36786
24417630;33;3304904;2366;36787
57030001;27;2704302;2050;36788
23013220;33;3304557;755;36789
95060340;43;4305108;2621;36790
60813640;23;2304400;890;36791
88160140;42;4202305;20;36792
94065100;43;4309209;1675;36793
45077360;29;2933307;428;4405
52040090;26;2611606;281;2035
52120429;26;2611606;796;36794
51250021;26;2611606;1196;36795
94967095;43;4303103;1923;32826
83309100;41;4119509;260;36796
36574454;31;3171303;6957;36797
26032170;33;3303500;205;36798
88048398;42;4205407;216;36799
91110070;43;4314902;490;36800
42804340;29;2905701;2109;36801
92010200;43;4304606;20;36802
23050370;33;3304557;281;36803
80210250;41;4106902;1571;36804
36021690;31;3136702;6010;36805
94858340;43;4300604;1766;3406
49040623;28;2800308;1692;36806
79814125;50;5003702;4080;36807
54762302;26;2603454;612;25612
60312240;23;2304400;699;36808
21311300;33;3304557;3046;36809
82210290;41;4106902;112;5586
83302160;41;4119509;561;36810
75044460;52;5201108;848;36811
56912480;26;2613909;119;36812
60175075;23;2304400;969;36813
36038080;31;3136702;563;7189
60813670;23;2304400;890;36814
60410295;23;2304400;919;36815
22241250;33;3304557;951;2360
54210572;26;2607901;325;36816
59062580;24;2408102;2209;36817
49042370;28;2800308;3200;36818
84600290;41;4128203;20;3532
40715322;29;2927408;2425;36819
42710440;29;2919207;938;36820
76908196;11;1100122;379;36821
23064030;33;3304557;487;15431
58429020;25;2504009;617;36822
20751001;33;3304557;450;4826
44062305;29;2910800;1634;36823
83025030;41;4125506;6917;36824
93224744;43;4320008;3416;36825
91030340;43;4314902;2178;13459
66633050;15;2700805;303;36826
68455490;15;1508100;2371;45
82115460;41;4106902;81;36827
41500650;29;2927408;169;14760
63113400;23;2304202;2183;36828
56903900;26;2613909;2987;8444
58700183;25;2510808;20;5921
83206365;41;4118204;5629;26627
61805715;23;2804904;1854;36829
72238114;53;5300108;240;36830
53610127;26;2606804;20;36831
61624355;23;2303709;1343;36832
24410290;33;3304904;2067;36833
68626736;15;1505502;1092;36834
52190410;26;2611606;846;36835
52211030;26;2611606;903;36836
94170412;43;4309209;351;36837
54515531;26;2602902;286;36838
23840160;33;3302007;4894;36839
28030361;33;3301009;20;36840
84172000;41;4104907;3177;36841
26465370;33;3302270;6730;36842
31998608;31;3106200;2749;36843
23830420;33;3302007;2916;36844
55152560;26;2601706;4178;36845
96810109;43;4316808;20;2501
48603125;29;2924009;4429;36846
93821076;43;4319901;1653;22750
71993515;53;5300108;322;36847
63049190;23;2307304;2772;36848
50960150;26;2611606;119;36849
68507540;15;1504208;132;36850
66625005;15;2700805;2673;4959
32404739;31;3129806;6815;36851
25610100;33;3303906;20;11278
72542515;53;5300108;87;36852
25926577;33;3302502;5039;2579
91792480;43;4314902;595;36853
44038376;29;2910800;2453;36854
83050126;41;4125506;2526;36855
25902175;33;3302502;30;5664
63132080;23;2304202;4401;36856
35430800;31;3152105;497;36857
38010450;31;3170107;20;36858
26255530;33;3303500;6330;1135
52211171;26;2611606;796;36859
34012668;31;3144805;4841;36860
69307056;14;2502151;2225;36861
85012320;41;4109401;5148;3045
23060367;33;3304557;1198;36862
86049120;41;4113700;5774;36863
81280320;41;4106902;555;36864
44067624;29;2910800;372;36865
45027230;29;2933307;205;36866
79630806;50;5008305;6166;4988
93425396;43;4313409;1133;36867
86601016;41;4122404;458;1680
52291067;26;2611606;2354;6721
77007019;17;4117602;189;36868
40240520;29;2927408;857;36869
86035185;41;4113700;6523;36870
24802390;33;3301900;263;36871
74980050;52;5201405;331;36872
71587452;53;5300108;471;36873
94920530;43;4303103;6958;36874
41299040;29;2927408;151;9702
71536206;53;5300108;57;36875
88015460;42;4205407;20;36876
60811705;23;2304400;258;36877
57018474;27;2704302;2309;36878
75528275;52;5211503;6744;36879
44066510;29;2910800;372;36880
37033021;31;3170701;1772;36881
25937252;33;3302502;6584;36882
22775942;33;3304557;75;1909
25599899;33;3305109;6959;1537
85015600;41;4109401;3291;36883
26373510;33;3304144;2772;1660
89811384;42;4204202;6297;36884
59090520;24;2408102;592;460
66610212;15;2700805;241;36885
90230971;43;4314902;497;36886
35182061;31;3168705;22;7964
87301000;41;4104303;20;36887
74481510;52;5208707;790;36888
55602180;26;2616407;2970;24558
57055970;27;2704302;895;36889
91450562;43;4314902;1459;36890
68507620;15;1504208;132;36891
40711040;29;2927408;1242;36892
32342570;31;3118601;3642;1795
62045060;23;2312908;5565;36893
71570811;53;5300108;126;36894
83414590;41;4105805;4154;36895
88905016;42;4201406;5761;36896
86037869;41;4113700;4374;36897
40470276;29;2927408;1043;36898
98035300;43;4306106;5486;36899
31998024;31;3106200;3613;36900
41250405;29;2927408;618;36901
62050251;23;2312908;4274;34133
20541100;33;3304557;1311;36902
61620350;23;2303709;1343;36903
23025250;33;3304557;2608;36904
54080460;26;2607901;26;36905
31510200;31;3106200;3400;36906
74932620;52;5201405;3594;36907
36030100;31;3136702;3149;36908
40490234;29;2927408;507;36909
24890975;33;3305752;6960;19029
72601210;53;5300108;223;36910
74553651;52;5208707;6961;404
75132901;52;5201108;252;36911
32415520;31;3129806;6962;36912
65031220;21;2111300;1184;36913
58800460;25;2516201;20;36914
59114650;24;2408102;700;36915
98807310;43;4317509;263;4335
90880522;43;4314902;221;36916
79010500;50;5002704;8;36917
31610015;31;3106200;866;36918
74394220;52;5208707;6963;36919
95070480;43;4305108;99;36920
33020250;31;3157807;2773;2779
54705103;26;2613701;1238;36921
26125670;33;3300456;481;36922
80242981;41;4106902;437;811
40375460;29;2927408;89;36923
26413527;33;3302270;5025;35391
57316330;27;2700300;1923;36924
86184612;41;4103701;2390;36925
85065710;41;4109401;894;36926
26310020;33;3304144;1934;36927
23810820;33;3302007;1296;1281
74865260;52;5208707;1073;3477
83311420;41;4119509;644;36928
24130773;33;3303302;1892;36929
26040400;33;3303500;4327;2614
58010410;25;2507507;675;36930
58433772;25;2504009;1759;36931
89503006;42;4203006;1699;36932
31640160;31;3106200;2797;36933
26021240;33;3303500;2000;36934
81470210;41;4106902;663;36935
30130008;31;3106200;2931;6392
74483017;52;5208707;4803;36936
55194242;26;2612505;611;973
57038030;27;2704302;1894;36937
59094320;24;2408102;592;36938
23520105;33;3304557;351;36939
28611135;33;3303401;3895;36940
90880270;43;4314902;2446;36941
40820030;29;2927408;293;14456
58429250;25;2504009;617;36942
21852424;33;3304557;631;36943
71986180;53;5300108;1807;36944
95058030;43;4305108;169;36945
69306351;14;2502151;498;3832
59014137;24;2408102;99;36946
52031001;26;2611606;281;36947
72549650;53;5300108;87;5608
59607233;24;2408003;377;36948
38020170;31;3170107;1630;36949
22211230;33;3304557;348;328
96840020;43;4316808;2810;36950
31570410;31;3106200;3925;36951
40375972;29;2927408;89;36952
89052120;42;4202404;403;36953
97030570;43;4316907;4380;2658
78700401;51;5107602;5767;3742
28020267;33;3301009;838;36954
23547524;33;3304557;679;36955
24425360;33;3304904;5210;36956
55608375;26;2616407;9;36957
31530540;31;3106200;249;36958
72811430;52;5212501;5707;6681
69307640;14;2502151;3572;36959
56509120;26;2601201;1401;36960
52130030;26;2611606;5922;36961
33130720;31;3157807;901;36962
95045646;43;4305108;197;36963
45028610;29;2933307;1332;24350
83850971;41;4100301;6964;34224
84605208;41;4128203;2479;36964
58100460;25;2503209;60;36965
54771825;26;2603454;4078;3875
41315034;29;2927408;3042;36966
73050145;53;5300108;452;36967
87200232;41;4105508;2365;8856
93225115;43;4320008;3416;36968
55030192;26;2604106;1287;36969
38030210;31;3170107;1011;32907
91175126;43;4314902;764;36970
70658230;53;5300108;739;36971
31330340;31;3106200;1414;36972
28621137;33;3303401;5562;36973
27255600;33;3306305;2441;36974
63132190;23;2304202;4401;1247
53429590;26;2610707;718;36975
32183280;31;3118601;4916;36976
33938036;31;3154606;3208;36977
70803090;53;5300108;911;36978
74255970;52;5208707;232;34271
28015280;33;3301009;2992;36979
54250490;26;2607901;325;22
81320185;41;4106902;1194;36980
77006070;17;4117602;189;36981
72883805;52;5205497;1976;562
29208410;32;3202405;3404;36982
56332532;26;2611101;6696;36983
78725106;51;5107602;6965;36984
85025470;41;4109401;2493;36985
24240971;33;3303302;447;36986
26112740;33;3300456;1518;36987
21843786;33;3304557;70;36988
53190002;26;2609600;2335;36989
88906094;42;4201406;2685;2974
94190430;43;4309209;4564;742
79060160;50;5002704;1572;36990
58437710;25;2504009;1740;36991
42702150;29;2919207;20;36992
79004190;50;5002704;3565;1704
94856670;43;4300604;1020;36993
93410395;43;4313409;205;11917
55195281;26;2612505;1188;36994
94090220;43;4309209;1811;36995
89509263;42;4203006;536;1108
96077660;43;4314407;196;36996
21011733;33;3304557;2418;36997
45994722;29;2931350;375;36998
52171045;26;2611606;1226;12596
50610505;26;2611606;966;36999
68037240;15;1506807;2092;37000
26525640;33;3303203;20;4991
59617708;24;2408003;981;37001
63109808;23;2304202;1176;6890
72549450;53;5300108;87;37002
74275140;52;5208707;232;37003
74354557;52;5208707;6966;4991
31525100;31;3106200;354;37004
41906030;29;2927408;218;1314
26520520;33;3303203;1008;2185
54580015;26;2602902;727;37005
74483869;52;5208707;6967;298
24431170;33;3304904;2074;15593
26041160;33;3303500;2136;20137
79060310;50;5002704;2677;32759
87070470;41;4115200;3578;37006
66610040;15;2700805;241;37007
21250480;33;3304557;1118;37008
71900500;53;5300108;836;6207
88337080;42;4202008;6376;37009
27145020;33;3300308;20;37010
58807300;25;2516201;2594;37011
91210020;43;4314902;3507;13711
24915530;33;3302700;4415;37012
90620150;43;4314902;496;22822
84010582;41;4119905;20;2548
52190330;26;2611606;846;11216
29903114;32;3203205;524;22822
35995970;31;3161007;20;37013
72816360;52;5212501;837;37014
27532332;33;3304201;186;176
96413250;43;4301602;4561;37015
64212200;22;2207702;3251;4271
58808000;25;2516201;1253;37016
95612594;43;4321204;87;37017
35431120;31;3152105;16;37018
93222668;43;4320008;1193;13689
41185130;29;2927408;287;37019
66075225;15;2700805;976;37020
21070340;33;3304557;164;37021
75044155;52;5201108;2681;18123
49048420;28;2800308;1965;37022
87310240;41;4104303;323;37023
54170127;26;2607901;746;37024
73403133;53;5300108;2463;23662
74356665;52;5208707;3911;37025
33082270;31;3157807;1696;1009
83825165;41;4107652;914;35893
59640286;24;2408003;1932;37026
74984380;52;5201405;1388;18171
81030120;41;4106902;177;6593
59630410;24;2408003;1383;37027
55021300;26;2604106;77;37028
26040215;33;3303500;4327;37029
70648200;53;5300108;470;37030
32655045;31;3106705;99;37031
78008120;51;5103403;3475;6649
49044133;28;2800308;87;3480
63050420;23;2307304;221;37032
75523606;52;5211503;2208;3252
84073390;41;4119905;205;37033
27338533;33;3300407;3253;37034
64082169;22;2211001;2056;37035
23055280;33;3304557;281;20415
87065440;41;4115200;296;37036
59600297;24;2408003;5489;37037
71996560;53;5300108;322;37038
24730007;33;3304904;2202;37039
41227036;29;2927408;370;37040
26022100;33;3303500;2910;37041
29222518;32;3202405;2195;37042
93212120;43;4320008;539;8678
88511040;42;4209300;617;37043
56503260;26;2601201;169;10604
85065150;41;4109401;4823;37044
85060300;41;4109401;169;2691
65036610;21;2111300;4904;37045
66065015;15;2700805;976;37046
25821520;33;3306008;5113;37047
59155315;24;2610400;2393;6679
38040010;31;3170107;2660;37048
91510325;43;4314902;235;7155
76965668;11;1100049;1195;14372
59120440;24;2408102;1457;37049
53020385;26;2609600;675;37050
23585490;33;3304557;625;37051
69400306;13;1302504;20;16997
73086380;53;5300108;4208;140
97037168;43;4316907;1418;9782
58407277;25;2504009;3940;2779
70686615;53;5300108;1554;37052
25963020;33;3305802;119;9306
31130042;31;3106200;1877;37053
74420360;52;5208707;1008;1187
86073670;41;4113700;4273;37054
57603132;27;2706307;3231;37055
66026170;15;2700805;24;1402
67145320;15;1500800;1443;37056
40321010;29;2927408;457;37057
72880622;52;5205497;20;37058
88370756;42;4211306;1709;37059
27336510;33;3300407;3657;3069
31930055;31;3106200;830;37060
85915195;41;4127700;379;37061
94040170;43;4309209;3610;8143
78745673;51;5107602;5898;37062
52150081;26;2611606;693;37063
74215230;52;5208707;3107;37064
95059295;43;4305108;1569;37065
50080900;26;2611606;856;37066
74013070;52;5208707;331;37067
63113092;23;2304202;2183;37068
99714413;43;4307005;3782;37069
59630265;24;2408003;1383;37070
66077247;15;2700805;2164;37071
52291077;26;2611606;2354;29101
45988552;29;2931350;6846;37072
71071102;53;5300108;279;37073
69018500;13;1302603;361;37074
67125078;15;1500800;285;37075
74685440;52;5208707;3278;676
53437300;26;2610707;1656;20306
51330171;26;2611606;123;37076
32220560;31;3118601;135;9051
41298380;29;2927408;151;37077
53620055;26;2606804;4044;37078
31950310;31;3106200;1786;37079
89810520;42;4204202;1420;37080
25515140;33;3305109;20;37081
21932525;33;3304557;1205;37082
79321560;50;5003207;6610;37083
87711643;41;4118402;3159;37084
21843782;33;3304557;70;2658
25251430;33;3301702;3428;2691
25976470;33;3305802;4829;2120
91010971;43;4314902;658;11165
29070890;32;3205309;6968;10472
72822490;52;5212501;2651;37085
53441620;26;2610707;1189;213
22071050;33;3304557;636;37086
26155580;33;3300456;423;37087
88331445;42;4202008;1349;2193
54170020;26;2607901;746;37088
97544221;43;4300406;883;37089
49095460;28;2800308;603;37090
49003367;28;2800308;3391;37091
85902490;41;4127700;3923;13664
27336182;33;3300407;407;37092
41100130;29;2927408;399;37093
64086120;22;2211001;1186;37094
29072230;32;3205309;3470;37095
60360090;23;2304400;1367;37096
27220270;33;3306305;251;5994
22011030;33;3304557;362;12609
20920239;33;3304557;169;37097
27524004;33;3304201;3124;37098
68181180;15;1503606;2405;37099
86600971;41;4122404;3904;32375
41301330;29;2927408;1629;12441
36773430;31;3115300;4047;37100
49042149;28;2800308;3200;37101
89708353;42;4204301;4368;37102
69152093;13;1303403;1195;31371
99036280;43;4314100;2123;37103
83405770;41;4105805;1707;37104
24742440;33;3304904;4281;37105
79610284;50;5008305;1017;37106
33035350;31;3157807;393;8278
89031573;42;4202404;1975;37107
85805330;41;4104808;330;4592
75104835;52;5201108;6969;3055
93042220;43;4318705;3198;8131
30710530;31;3106200;2047;37108
41321620;29;2927408;1333;37109
61652670;23;2303709;2604;37110
91140370;43;4314902;490;7133
40484530;29;2927408;531;37111
75073460;52;5201108;6970;53
60813575;23;2304400;890;37112
25720045;33;3303906;5122;37113
68457315;15;1508100;1186;37114
78040485;51;5103403;6971;176
60832171;23;2304400;3000;37115
31610260;31;3106200;6457;37116
75071735;52;5201108;2599;37117
72815120;52;5212501;6622;10418
53565135;26;2600054;1373;328
32607455;31;3106705;5180;37118
80740180;41;4106902;3852;12828
26480200;33;3302270;1775;2669
52125030;26;2611606;1040;37119
70845090;53;5300108;139;37120
35065007;31;3127701;3217;1366
24727283;33;3304904;93;15876
65032030;21;2111300;269;45
21866070;33;3304557;631;37121
24812058;33;3301900;6972;37122
74350835;52;5208707;2048;37123
79810090;50;5003702;2262;17560
54786360;26;2603454;1811;37124
80215520;41;4106902;4970;37125
33930854;31;3154606;1008;37126
36576166;31;3171303;6973;31591
89506424;42;4203006;60;4848
41195293;29;2927408;1063;37127
27258070;33;3306305;190;37128
72650460;53;5300108;223;37129
27961084;33;3302403;1821;37130
64207070;22;2207702;6158;37131
74973696;52;5201405;2352;37132
67105590;15;1500800;463;25224
32052054;31;3118601;957;37133
63103110;23;2304202;3912;37134
26053050;33;3303500;814;37135
94100440;43;4309209;178;37136
40715282;29;2927408;3339;37137
41181090;29;2927408;4363;37138
54705283;26;2613701;1238;37139
66055905;15;2700805;1689;10342
54777560;26;2603454;292;37140
82315250;41;4106902;85;37141
84053040;41;4119905;1412;37142
21350130;33;3304557;5017;37143
21820015;33;3304557;631;37144
27524070;33;3304201;3124;373
59065380;24;2408102;3400;37145
97511704;43;4322400;1122;37146
50110685;26;2611606;1424;37147
66070650;15;2700805;2164;37148
88372736;42;4211306;2026;37149
41706140;29;2927408;2323;27172
76811122;11;1100205;2024;37150
72880636;52;5205497;20;37151
66923125;15;2700805;5015;14072
24904495;33;3302700;2870;2652
65010410;21;2111300;20;37152
23580520;33;3304557;625;37153
74573437;52;5208707;5681;37154
71590200;53;5300108;6069;562
90250780;43;4314902;672;37155
72833700;52;5212501;417;37156
83325575;41;4119152;2962;37157
74805526;52;5208707;752;8563
92410001;43;4304606;3713;32595
25812360;33;3306008;1311;37158
98804760;43;4317509;757;5393
36568970;31;3152303;20;37159
30580050;31;3106200;3527;37160
79017774;50;5002704;3401;12676
75044162;52;5201108;2681;16534
31160030;31;3106200;2056;9051
24801008;33;3301900;1042;1067
27541080;33;3304201;1192;37161
25932035;33;3302502;4134;1006
50110380;26;2611606;1424;6738
28633710;33;3303401;1044;37162
71884280;53;5300108;174;37163
41510845;29;2927408;169;37164
26063510;33;3303500;6738;37165
35182312;31;3168705;137;27176
66087015;15;2700805;744;37166
96830250;43;4316808;1037;37167
53439070;26;2610707;1656;18977
26050440;33;3303500;833;37168
41500225;29;2927408;169;37169
94155240;43;4309209;789;37170
90840432;43;4314902;221;37171
89086350;42;4207502;220;37172
27255020;33;3306305;1079;37173
99036663;43;4314100;284;37174
73403327;53;5300108;1911;37175
25903718;33;3302502;1810;13608
68005450;15;1506807;2906;37176
96040750;43;4314407;1781;25235
23085400;33;3304557;281;37177
72323545;53;5300108;560;37178
22611130;33;3304557;6974;37179
88348119;42;4203204;2747;25884
85804340;41;4104808;1219;23166
79102290;50;5002704;1019;16784
62053725;23;2312908;6238;37180
93113136;43;4318705;563;18257
56304901;26;2611101;20;30622
79116120;50;5002704;1867;37181
89015620;42;4202404;31;37182
36051280;31;3136702;2739;37183
36660973;31;3101508;20;37184
76901812;11;1100122;5808;14368
26033110;33;3303500;1485;37185
70680483;53;5300108;810;37186
41620520;29;2927408;33;14225
91780850;43;4314902;1425;37187
26540170;33;3303203;1573;37188
59156490;24;2610400;117;17574
62886015;23;2305233;651;37189
54580430;26;2602902;727;37190
67013311;15;1500800;2033;37191
78130870;51;5108402;435;37192
41235715;29;2927408;2085;37193
24842560;33;3301900;6975;37194
40327255;29;2927408;89;37195
81170380;41;4106902;555;37196
37022500;31;3170701;87;37197
40800270;29;2927408;1521;37198
36039140;31;3136702;6976;37199
83409416;41;4105805;1617;37200
47810581;29;2903201;1047;37201
87084010;41;4115200;4959;37202
71010247;53;5300108;583;37203
57052372;27;2704302;3963;37204
70712906;53;5300108;139;37205
41611054;29;2927408;2396;37206
41262190;29;2927408;6663;37207
20270200;33;3304557;2688;37208
40325036;29;2927408;89;37209
51340239;26;2611606;123;37210
89030072;42;4202404;1212;37211
49088270;28;2800308;2212;37212
57020400;27;2704302;20;37213
75102602;52;5201108;5401;16547
50790615;26;2611606;511;1096
96209252;43;4315602;556;37214
83413372;41;4105805;512;37215
86604256;41;4122404;3247;37216
25240513;33;3301702;390;37217
88047103;42;4205407;3780;37218
55018560;26;2604106;3134;37219
60110020;23;2304400;20;5223
99034070;43;4314100;2123;610
58303200;25;2513703;2795;6368
85020130;41;4109401;284;37220
87025632;41;4115200;6977;36173
63018650;23;2307304;3621;37221
20060010;33;3304557;20;25297
35300075;31;3113404;20;37222
96825710;43;4316808;892;37223
63033240;23;2307304;3346;33025
49089353;28;2800308;1380;37224
86041305;41;4113700;5832;37225
23010070;33;3304557;691;37226
94838220;43;4300604;3843;37227
49055680;28;2800308;3185;37228
95060085;43;4305108;169;37229
40210275;29;2927408;3002;37230
64218160;22;2207702;22;37231
53140250;26;2609600;1801;37232
45611122;29;2914802;5571;3724
24753001;33;3304904;1540;16250
38052058;31;3170107;4767;37233
44571023;29;2928703;20;37234
25561421;33;3305109;1986;4038
42804460;29;2905701;2109;37235
50980485;26;2611606;937;37236
83830592;41;4107652;79;601
25916424;33;3302502;4874;37237
76808220;11;1100205;832;5648
83702140;41;4101804;20;37238
70381525;53;5300108;47;37239
53360520;26;2609600;711;37240
35181548;31;3168705;2357;23497
49069081;28;2800308;1354;658
71751485;53;5300108;380;37241
78005130;51;5103403;2658;37242
66073490;15;2700805;976;32422
44038360;29;2910800;2453;37243
