id;pessoa_id;data_ocorrencia
57086;57086;2022-05-18
57087;57087;2021-09-30
57088;57088;2022-04-13
57089;57089;2022-04-10
57090;57090;2021-11-22
57091;57091;2021-11-17
57092;57092;2021-06-26
57093;57093;2021-07-18
57094;57094;2022-05-24
57095;57095;2022-02-14
57096;57096;2021-10-27
57097;57097;2021-06-29
57098;57098;2022-05-24
57099;57099;2022-02-25
57100;57100;2022-04-22
57101;57101;2021-09-18
57102;57102;2021-07-27
57103;57103;2021-11-26
57104;57104;2022-01-04
57105;57105;2021-08-25
57106;57106;2021-12-10
57107;57107;2021-07-12
57108;57108;2022-03-12
57109;57109;2021-06-20
57110;57110;2021-10-01
57111;57111;2021-09-27
57112;57112;2022-03-11
57113;57113;2021-09-14
57114;57114;2021-07-17
57115;57115;2022-02-07
57116;57116;2021-11-24
57117;57117;2021-06-15
57118;57118;2022-03-06
57119;57119;2022-03-14
57120;57120;2021-09-09
57121;57121;2021-12-30
57122;57122;2021-07-12
57123;57123;2021-09-02
57124;57124;2021-07-02
57125;57125;2021-09-14
57126;57126;2021-12-14
57127;57127;2022-06-13
57128;57128;2022-01-04
57129;57129;2021-12-25
57130;57130;2022-05-03
57131;57131;2021-12-23
57132;57132;2022-06-11
57133;57133;2021-06-22
57134;57134;2021-08-04
57135;57135;2022-06-06
57136;57136;2022-03-30
57137;57137;2022-01-15
57138;57138;2021-08-03
57139;57139;2022-06-05
57140;57140;2021-08-25
57141;57141;2022-02-18
57142;57142;2021-10-10
57143;57143;2021-12-06
57144;57144;2022-03-12
57145;57145;2022-04-10
57146;57146;2022-04-21
57147;57147;2021-08-14
57148;57148;2021-09-10
57149;57149;2022-01-29
57150;57150;2022-03-20
57151;57151;2021-12-12
57152;57152;2021-11-29
57153;57153;2022-03-08
57154;57154;2022-05-07
57155;57155;2021-08-18
57156;57156;2021-11-21
57157;57157;2021-09-09
57158;57158;2021-09-27
57159;57159;2021-11-28
57160;57160;2022-04-13
57161;57161;2021-11-22
57162;57162;2022-02-23
57163;57163;2022-03-14
57164;57164;2021-09-14
57165;57165;2021-09-17
57166;57166;2022-01-25
57167;57167;2022-03-15
57168;57168;2022-02-22
57169;57169;2022-06-13
57170;57170;2022-05-07
57171;57171;2021-12-23
57172;57172;2022-05-02
57173;57173;2021-07-30
57174;57174;2021-08-29
57175;57175;2022-04-14
57176;57176;2021-12-23
57177;57177;2021-11-16
57178;57178;2022-02-14
57179;57179;2021-08-29
57180;57180;2022-06-03
57181;57181;2022-05-06
57182;57182;2021-09-30
57183;57183;2022-04-29
57184;57184;2021-07-31
57185;57185;2022-05-04
57186;57186;2021-06-20
57187;57187;2022-03-14
57188;57188;2022-01-26
57189;57189;2022-04-10
57190;57190;2022-02-05
57191;57191;2022-06-09
57192;57192;2021-12-16
57193;57193;2021-11-27
57194;57194;2021-07-17
57195;57195;2022-05-20
57196;57196;2021-06-16
57197;57197;2022-01-30
57198;57198;2022-05-11
57199;57199;2021-10-08
57200;57200;2022-03-03
57201;57201;2022-01-30
57202;57202;2021-08-10
57203;57203;2021-09-11
57204;57204;2021-06-30
57205;57205;2022-04-04
57206;57206;2021-08-29
57207;57207;2021-09-17
57208;57208;2021-09-30
57209;57209;2021-10-14
57210;57210;2021-07-07
57211;57211;2022-02-02
57212;57212;2022-01-30
57213;57213;2021-12-05
57214;57214;2022-04-05
57215;57215;2022-05-07
57216;57216;2022-06-11
57217;57217;2022-03-30
57218;57218;2021-11-21
57219;57219;2022-02-27
57220;57220;2021-11-08
57221;57221;2022-04-10
57222;57222;2022-01-12
57223;57223;2022-01-06
57224;57224;2021-10-28
57225;57225;2021-11-26
57226;57226;2022-05-28
57227;57227;2021-12-03
57228;57228;2022-04-27
57229;57229;2022-03-24
57230;57230;2022-01-26
57231;57231;2022-05-28
57232;57232;2021-11-10
57233;57233;2021-08-28
57234;57234;2022-03-31
57235;57235;2021-11-21
57236;57236;2022-04-11
57237;57237;2021-12-31
57238;57238;2021-08-25
57239;57239;2022-05-21
57240;57240;2022-04-12
57241;57241;2021-10-11
57242;57242;2021-11-27
57243;57243;2021-11-20
57244;57244;2021-12-27
57245;57245;2021-08-07
57246;57246;2022-01-04
57247;57247;2022-04-01
57248;57248;2021-12-16
57249;57249;2021-10-04
57250;57250;2022-01-11
57251;57251;2022-05-08
57252;57252;2021-12-05
57253;57253;2022-05-09
57254;57254;2022-06-08
57255;57255;2021-12-19
57256;57256;2021-09-01
57257;57257;2022-03-19
57258;57258;2021-12-17
57259;57259;2021-10-10
57260;57260;2022-03-25
57261;57261;2022-03-05
57262;57262;2022-01-07
57263;57263;2021-12-31
57264;57264;2021-10-27
57265;57265;2021-11-17
57266;57266;2021-12-10
57267;57267;2022-02-26
57268;57268;2022-01-02
57269;57269;2022-01-17
57270;57270;2022-03-13
57271;57271;2021-07-20
57272;57272;2021-07-10
57273;57273;2022-01-18
57274;57274;2022-02-18
57275;57275;2021-06-21
57276;57276;2021-12-27
57277;57277;2021-08-23
57278;57278;2021-12-09
57279;57279;2021-09-13
57280;57280;2021-06-29
57281;57281;2021-12-29
57282;57282;2021-06-22
57283;57283;2022-02-03
57284;57284;2021-12-07
57285;57285;2021-07-14
57286;57286;2021-09-25
57287;57287;2021-11-26
57288;57288;2022-02-26
57289;57289;2022-06-15
57290;57290;2022-06-07
57291;57291;2021-09-03
57292;57292;2021-10-13
57293;57293;2022-01-20
57294;57294;2021-10-02
57295;57295;2021-11-10
57296;57296;2021-10-23
57297;57297;2021-11-05
57298;57298;2022-03-04
57299;57299;2021-06-16
57300;57300;2021-09-20
57301;57301;2021-07-20
57302;57302;2021-10-31
57303;57303;2022-02-27
57304;57304;2021-11-29
57305;57305;2021-11-11
57306;57306;2022-05-28
57307;57307;2022-05-31
57308;57308;2021-06-26
57309;57309;2021-10-16
57310;57310;2022-03-21
57311;57311;2021-06-18
57312;57312;2021-08-20
57313;57313;2021-11-07
57314;57314;2022-01-31
57315;57315;2022-06-10
57316;57316;2022-03-03
57317;57317;2021-11-05
57318;57318;2022-05-04
57319;57319;2021-10-20
57320;57320;2022-02-28
57321;57321;2021-08-06
57322;57322;2021-11-14
57323;57323;2021-11-14
57324;57324;2022-04-23
57325;57325;2022-03-29
57326;57326;2021-06-26
57327;57327;2021-07-21
57328;57328;2022-02-18
57329;57329;2021-09-24
57330;57330;2021-11-09
57331;57331;2022-01-29
57332;57332;2021-07-08
57333;57333;2021-08-28
57334;57334;2021-11-28
57335;57335;2022-04-03
57336;57336;2022-03-02
57337;57337;2021-07-01
57338;57338;2021-10-08
57339;57339;2021-11-17
57340;57340;2021-07-29
57341;57341;2021-08-23
57342;57342;2021-12-30
57343;57343;2021-07-02
57344;57344;2021-09-21
57345;57345;2021-12-06
57346;57346;2021-07-15
57347;57347;2021-07-16
57348;57348;2021-10-26
57349;57349;2021-10-21
57350;57350;2022-02-26
57351;57351;2021-08-14
57352;57352;2021-08-02
57353;57353;2022-02-09
57354;57354;2021-12-23
57355;57355;2022-02-15
57356;57356;2021-09-30
57357;57357;2022-03-20
57358;57358;2022-03-10
57359;57359;2021-10-12
57360;57360;2021-09-22
57361;57361;2021-11-15
57362;57362;2022-06-07
57363;57363;2022-03-04
57364;57364;2022-02-04
57365;57365;2022-01-04
57366;57366;2021-12-19
57367;57367;2022-04-10
57368;57368;2022-03-01
57369;57369;2021-09-15
57370;57370;2021-09-17
57371;57371;2021-07-24
57372;57372;2021-10-10
57373;57373;2021-07-04
57374;57374;2022-06-09
57375;57375;2022-03-14
57376;57376;2022-03-27
57377;57377;2022-02-05
57378;57378;2022-02-21
57379;57379;2021-12-15
57380;57380;2021-11-11
57381;57381;2021-09-19
57382;57382;2022-04-20
57383;57383;2021-07-24
57384;57384;2022-02-04
57385;57385;2021-08-06
57386;57386;2021-08-28
57387;57387;2022-04-14
57388;57388;2021-10-05
57389;57389;2022-03-06
57390;57390;2021-11-30
57391;57391;2022-06-04
57392;57392;2021-07-18
57393;57393;2021-07-27
57394;57394;2022-01-05
57395;57395;2022-03-21
57396;57396;2021-12-28
57397;57397;2021-09-09
57398;57398;2021-11-28
57399;57399;2021-08-26
57400;57400;2022-04-11
57401;57401;2021-07-10
57402;57402;2021-09-24
57403;57403;2022-02-18
57404;57404;2022-06-11
57405;57405;2022-03-29
57406;57406;2022-02-02
57407;57407;2021-10-27
57408;57408;2021-09-07
57409;57409;2022-05-05
57410;57410;2022-05-03
57411;57411;2022-02-27
57412;57412;2021-12-19
57413;57413;2021-09-12
57414;57414;2022-02-04
57415;57415;2022-05-21
57416;57416;2021-12-19
57417;57417;2021-10-06
57418;57418;2022-04-22
57419;57419;2021-10-15
57420;57420;2021-11-17
57421;57421;2022-04-23
57422;57422;2021-11-27
57423;57423;2021-07-24
57424;57424;2021-08-23
57425;57425;2021-10-02
57426;57426;2021-11-15
57427;57427;2021-06-20
57428;57428;2021-07-05
57429;57429;2022-05-07
57430;57430;2021-08-17
57431;57431;2021-10-25
57432;57432;2022-02-03
57433;57433;2021-07-26
57434;57434;2022-03-16
57435;57435;2022-02-07
57436;57436;2022-05-21
57437;57437;2021-11-17
57438;57438;2021-11-17
57439;57439;2022-06-14
57440;57440;2021-12-03
57441;57441;2021-06-28
57442;57442;2021-08-15
57443;57443;2022-03-31
57444;57444;2022-04-12
57445;57445;2022-03-25
57446;57446;2021-10-08
57447;57447;2021-12-27
57448;57448;2022-02-02
57449;57449;2022-05-11
57450;57450;2022-01-07
57451;57451;2022-02-04
57452;57452;2022-05-02
57453;57453;2022-04-07
57454;57454;2022-04-10
57455;57455;2022-03-22
57456;57456;2021-06-30
57457;57457;2021-11-08
57458;57458;2021-09-25
57459;57459;2022-05-16
57460;57460;2022-02-02
57461;57461;2022-02-25
57462;57462;2021-12-06
57463;57463;2021-09-10
57464;57464;2022-04-20
57465;57465;2022-04-02
57466;57466;2022-05-03
57467;57467;2021-12-05
57468;57468;2021-12-29
57469;57469;2021-12-31
57470;57470;2021-08-29
57471;57471;2021-10-03
57472;57472;2022-05-22
57473;57473;2021-07-07
57474;57474;2022-02-10
57475;57475;2022-02-23
57476;57476;2021-12-10
57477;57477;2022-05-12
57478;57478;2022-04-04
57479;57479;2021-10-02
57480;57480;2022-04-29
57481;57481;2022-01-02
57482;57482;2021-11-04
57483;57483;2021-07-28
57484;57484;2022-01-12
57485;57485;2021-09-18
57486;57486;2021-08-11
57487;57487;2022-02-19
57488;57488;2021-09-16
57489;57489;2021-07-27
57490;57490;2021-11-29
57491;57491;2021-07-05
57492;57492;2022-06-12
57493;57493;2021-08-29
57494;57494;2022-01-10
57495;57495;2022-04-02
57496;57496;2021-12-12
57497;57497;2022-04-24
57498;57498;2021-07-29
57499;57499;2022-01-05
57500;57500;2021-12-31
57501;57501;2022-01-21
57502;57502;2022-03-05
57503;57503;2021-08-07
57504;57504;2022-01-03
57505;57505;2022-04-11
57506;57506;2021-11-02
57507;57507;2021-09-08
57508;57508;2022-01-12
57509;57509;2021-12-02
57510;57510;2022-06-02
57511;57511;2021-09-04
57512;57512;2021-12-13
57513;57513;2022-03-28
57514;57514;2022-06-05
57515;57515;2022-03-29
57516;57516;2021-10-31
57517;57517;2021-06-24
57518;57518;2022-03-16
57519;57519;2021-09-09
57520;57520;2022-01-15
57521;57521;2021-10-12
57522;57522;2022-03-31
57523;57523;2022-01-26
57524;57524;2021-12-06
57525;57525;2021-08-20
57526;57526;2021-07-31
57527;57527;2022-02-24
57528;57528;2022-03-11
57529;57529;2021-09-06
57530;57530;2022-02-28
57531;57531;2022-02-08
57532;57532;2021-08-15
57533;57533;2021-07-18
57534;57534;2022-01-16
57535;57535;2021-12-29
57536;57536;2021-09-25
57537;57537;2022-05-31
57538;57538;2021-06-25
57539;57539;2021-10-16
57540;57540;2022-02-03
57541;57541;2021-06-22
57542;57542;2022-05-26
57543;57543;2022-05-31
57544;57544;2021-08-02
57545;57545;2021-08-10
57546;57546;2021-10-24
57547;57547;2022-03-11
57548;57548;2022-05-25
57549;57549;2021-10-14
57550;57550;2022-02-14
57551;57551;2021-07-06
57552;57552;2022-02-16
57553;57553;2021-11-27
57554;57554;2022-04-11
57555;57555;2021-09-21
57556;57556;2021-12-19
57557;57557;2022-02-25
57558;57558;2021-09-10
57559;57559;2022-02-02
57560;57560;2022-05-03
57561;57561;2021-08-13
57562;57562;2022-03-10
57563;57563;2021-08-08
57564;57564;2021-10-19
57565;57565;2021-12-05
57566;57566;2022-01-17
57567;57567;2022-04-28
57568;57568;2022-01-18
57569;57569;2021-12-12
57570;57570;2021-11-04
57571;57571;2022-05-07
57572;57572;2021-08-26
57573;57573;2022-05-07
57574;57574;2022-03-13
57575;57575;2021-09-11
57576;57576;2022-01-18
57577;57577;2022-06-14
57578;57578;2021-09-04
57579;57579;2022-05-30
57580;57580;2021-06-16
57581;57581;2022-06-06
57582;57582;2021-07-03
57583;57583;2022-03-19
57584;57584;2021-10-16
57585;57585;2021-12-08
57586;57586;2021-11-01
57587;57587;2021-11-22
57588;57588;2021-07-31
57589;57589;2022-01-27
57590;57590;2022-04-20
57591;57591;2021-12-07
57592;57592;2021-12-17
57593;57593;2021-08-19
57594;57594;2021-12-29
57595;57595;2021-12-18
57596;57596;2021-11-16
57597;57597;2021-11-29
57598;57598;2021-12-06
57599;57599;2022-03-02
57600;57600;2021-12-08
57601;57601;2021-08-20
57602;57602;2021-07-16
57603;57603;2022-02-05
57604;57604;2022-03-17
57605;57605;2022-01-07
57606;57606;2021-12-23
57607;57607;2022-01-25
57608;57608;2021-12-18
57609;57609;2021-07-15
57610;57610;2022-01-03
57611;57611;2022-02-05
57612;57612;2021-08-07
57613;57613;2022-04-17
57614;57614;2021-08-02
57615;57615;2022-01-07
57616;57616;2021-12-31
57617;57617;2022-03-31
57618;57618;2021-09-02
57619;57619;2021-09-20
57620;57620;2021-07-03
57621;57621;2022-04-04
57622;57622;2021-07-10
57623;57623;2022-03-30
57624;57624;2021-08-31
57625;57625;2022-03-23
57626;57626;2022-04-27
57627;57627;2021-09-06
57628;57628;2021-11-02
57629;57629;2021-07-17
57630;57630;2021-12-10
57631;57631;2021-07-11
57632;57632;2021-12-29
57633;57633;2022-04-24
57634;57634;2022-01-17
57635;57635;2021-11-20
57636;57636;2022-02-14
57637;57637;2022-01-13
57638;57638;2022-03-25
57639;57639;2022-03-16
57640;57640;2022-03-20
57641;57641;2021-07-22
57642;57642;2022-05-02
57643;57643;2022-03-18
57644;57644;2022-06-02
57645;57645;2022-04-03
57646;57646;2021-08-21
57647;57647;2021-08-18
57648;57648;2021-08-22
57649;57649;2021-10-31
57650;57650;2022-04-03
57651;57651;2022-01-28
57652;57652;2021-11-02
57653;57653;2022-05-18
57654;57654;2022-02-02
57655;57655;2021-09-12
57656;57656;2021-06-20
57657;57657;2021-08-16
57658;57658;2021-12-29
57659;57659;2021-08-24
57660;57660;2022-02-22
57661;57661;2021-07-07
57662;57662;2022-03-06
57663;57663;2022-01-28
57664;57664;2022-06-09
57665;57665;2021-11-01
57666;57666;2022-04-18
57667;57667;2021-08-22
57668;57668;2022-04-26
57669;57669;2021-09-20
57670;57670;2021-07-06
57671;57671;2021-10-05
57672;57672;2022-03-05
57673;57673;2022-05-10
57674;57674;2021-09-19
57675;57675;2021-08-27
57676;57676;2022-06-14
57677;57677;2021-12-30
57678;57678;2021-06-17
57679;57679;2022-06-12
57680;57680;2021-06-21
57681;57681;2022-04-23
57682;57682;2022-04-25
57683;57683;2022-04-26
57684;57684;2021-11-02
57685;57685;2021-10-12
57686;57686;2021-06-18
57687;57687;2021-07-06
57688;57688;2021-11-11
57689;57689;2021-09-09
57690;57690;2021-09-20
57691;57691;2022-05-02
57692;57692;2022-05-01
57693;57693;2021-12-16
57694;57694;2021-08-17
57695;57695;2022-04-12
57696;57696;2021-07-03
57697;57697;2022-03-29
57698;57698;2021-10-01
57699;57699;2021-07-13
57700;57700;2022-04-10
57701;57701;2021-09-13
57702;57702;2022-03-12
57703;57703;2021-12-08
57704;57704;2022-03-24
57705;57705;2021-12-24
57706;57706;2021-07-09
57707;57707;2021-08-07
57708;57708;2022-03-31
57709;57709;2022-01-21
57710;57710;2022-02-13
57711;57711;2022-04-06
57712;57712;2022-06-13
57713;57713;2021-06-30
57714;57714;2021-12-20
57715;57715;2021-12-15
57716;57716;2022-04-18
57717;57717;2021-07-05
57718;57718;2021-11-12
57719;57719;2021-10-01
57720;57720;2022-01-07
57721;57721;2022-03-22
57722;57722;2021-07-23
57723;57723;2022-05-25
57724;57724;2021-12-01
57725;57725;2021-07-02
57726;57726;2022-03-19
57727;57727;2021-10-07
57728;57728;2022-06-06
57729;57729;2022-02-15
57730;57730;2021-10-29
57731;57731;2021-07-21
57732;57732;2021-12-02
57733;57733;2022-04-21
57734;57734;2021-12-21
57735;57735;2022-04-21
57736;57736;2022-02-25
57737;57737;2021-12-01
57738;57738;2021-07-15
57739;57739;2021-07-27
57740;57740;2022-02-24
57741;57741;2021-06-19
57742;57742;2021-09-20
57743;57743;2021-12-26
57744;57744;2022-02-16
57745;57745;2022-05-05
57746;57746;2022-02-21
57747;57747;2022-03-05
57748;57748;2022-01-15
57749;57749;2021-11-06
57750;57750;2022-02-09
57751;57751;2021-09-08
57752;57752;2021-11-10
57753;57753;2021-12-15
57754;57754;2021-12-13
57755;57755;2022-01-17
57756;57756;2022-03-27
57757;57757;2021-09-05
57758;57758;2021-12-10
57759;57759;2022-03-01
57760;57760;2021-09-24
57761;57761;2021-08-15
57762;57762;2022-01-13
57763;57763;2022-05-19
57764;57764;2022-04-15
57765;57765;2021-09-20
57766;57766;2021-08-06
57767;57767;2022-02-23
57768;57768;2022-02-04
57769;57769;2021-07-12
57770;57770;2021-10-12
57771;57771;2021-07-12
57772;57772;2021-07-18
57773;57773;2022-04-04
57774;57774;2021-11-04
57775;57775;2022-06-08
57776;57776;2022-05-28
57777;57777;2022-03-25
57778;57778;2021-12-14
57779;57779;2022-03-05
57780;57780;2022-06-14
57781;57781;2022-05-31
57782;57782;2022-01-25
57783;57783;2022-01-31
57784;57784;2022-02-21
57785;57785;2022-05-24
57786;57786;2021-11-28
57787;57787;2022-04-29
57788;57788;2021-07-22
57789;57789;2022-03-22
57790;57790;2022-03-16
57791;57791;2021-06-25
57792;57792;2021-09-29
57793;57793;2021-06-26
57794;57794;2022-03-10
57795;57795;2021-09-13
57796;57796;2022-01-30
57797;57797;2022-02-22
57798;57798;2021-12-22
57799;57799;2022-04-17
57800;57800;2021-11-24
57801;57801;2021-08-19
57802;57802;2022-02-04
57803;57803;2022-02-26
57804;57804;2021-12-15
57805;57805;2021-09-28
57806;57806;2022-03-30
57807;57807;2022-05-27
57808;57808;2022-01-08
57809;57809;2021-07-21
57810;57810;2021-11-10
57811;57811;2022-02-12
57812;57812;2021-06-16
57813;57813;2021-07-22
57814;57814;2021-07-04
57815;57815;2021-12-12
57816;57816;2021-11-08
57817;57817;2021-12-24
57818;57818;2021-12-23
57819;57819;2022-06-14
57820;57820;2022-05-02
57821;57821;2022-02-28
57822;57822;2022-03-18
57823;57823;2022-05-01
57824;57824;2022-06-02
57825;57825;2022-01-18
57826;57826;2021-12-07
57827;57827;2022-04-18
57828;57828;2021-10-31
57829;57829;2022-04-08
57830;57830;2022-04-09
57831;57831;2022-04-11
57832;57832;2021-07-11
57833;57833;2022-01-14
57834;57834;2022-05-14
57835;57835;2021-07-25
57836;57836;2022-01-26
57837;57837;2021-09-03
57838;57838;2021-09-27
57839;57839;2021-11-12
57840;57840;2021-12-17
57841;57841;2022-01-20
57842;57842;2021-08-01
57843;57843;2022-02-23
57844;57844;2022-01-07
57845;57845;2022-03-26
57846;57846;2021-06-24
57847;57847;2022-06-05
57848;57848;2021-09-02
57849;57849;2022-04-15
57850;57850;2022-04-03
57851;57851;2021-10-22
57852;57852;2022-03-04
57853;57853;2022-06-08
57854;57854;2021-11-04
57855;57855;2022-01-30
57856;57856;2022-05-11
57857;57857;2022-02-25
57858;57858;2022-03-25
57859;57859;2022-03-09
57860;57860;2022-01-06
57861;57861;2022-04-07
57862;57862;2022-05-29
57863;57863;2022-01-18
57864;57864;2021-11-23
57865;57865;2022-04-13
57866;57866;2021-07-16
57867;57867;2021-12-26
57868;57868;2022-05-16
57869;57869;2021-08-22
57870;57870;2022-03-09
57871;57871;2021-12-10
57872;57872;2021-09-06
57873;57873;2021-12-27
57874;57874;2022-05-10
57875;57875;2021-10-14
57876;57876;2021-09-17
57877;57877;2022-04-27
57878;57878;2022-01-29
57879;57879;2021-07-20
57880;57880;2021-06-28
57881;57881;2021-11-14
57882;57882;2021-09-16
57883;57883;2022-04-21
57884;57884;2022-02-23
57885;57885;2021-07-27
57886;57886;2022-03-15
57887;57887;2021-10-22
57888;57888;2021-12-19
57889;57889;2022-03-23
57890;57890;2021-09-19
57891;57891;2022-02-01
57892;57892;2021-11-27
57893;57893;2021-10-07
57894;57894;2021-10-27
57895;57895;2021-09-05
57896;57896;2021-11-04
57897;57897;2021-11-09
57898;57898;2021-10-30
57899;57899;2021-11-26
57900;57900;2022-05-29
57901;57901;2021-11-02
57902;57902;2021-07-16
57903;57903;2022-05-01
57904;57904;2021-09-04
57905;57905;2022-02-18
57906;57906;2021-08-27
57907;57907;2021-08-22
57908;57908;2021-10-06
57909;57909;2022-05-26
57910;57910;2021-10-15
57911;57911;2021-06-21
57912;57912;2022-05-24
57913;57913;2021-09-08
57914;57914;2021-09-24
57915;57915;2021-09-04
57916;57916;2022-06-06
57917;57917;2021-11-10
57918;57918;2021-08-01
57919;57919;2022-03-11
57920;57920;2022-04-04
57921;57921;2021-08-10
57922;57922;2021-08-23
57923;57923;2021-06-26
57924;57924;2021-11-20
57925;57925;2022-05-11
57926;57926;2022-06-02
57927;57927;2022-01-09
57928;57928;2022-02-11
57929;57929;2021-10-26
57930;57930;2022-01-23
57931;57931;2021-07-10
57932;57932;2022-05-17
57933;57933;2022-05-01
57934;57934;2022-04-18
57935;57935;2022-05-08
57936;57936;2022-03-26
57937;57937;2021-09-04
57938;57938;2021-12-16
57939;57939;2021-08-14
57940;57940;2022-05-15
57941;57941;2022-05-09
57942;57942;2022-04-09
57943;57943;2022-06-10
57944;57944;2022-02-15
57945;57945;2022-05-30
57946;57946;2022-03-07
57947;57947;2022-01-11
57948;57948;2021-12-07
57949;57949;2021-11-12
57950;57950;2021-09-24
57951;57951;2021-08-19
57952;57952;2021-09-28
57953;57953;2022-03-22
57954;57954;2021-12-27
57955;57955;2022-06-06
57956;57956;2022-04-27
57957;57957;2021-11-07
57958;57958;2021-10-24
57959;57959;2021-09-28
57960;57960;2021-10-05
57961;57961;2022-03-22
57962;57962;2022-03-29
57963;57963;2021-11-28
57964;57964;2022-03-24
57965;57965;2021-07-30
57966;57966;2021-12-04
57967;57967;2021-12-30
57968;57968;2022-02-01
57969;57969;2021-12-23
57970;57970;2021-08-12
57971;57971;2022-06-02
57972;57972;2021-09-30
57973;57973;2022-04-04
57974;57974;2021-06-27
57975;57975;2021-11-11
57976;57976;2022-06-02
57977;57977;2021-11-26
57978;57978;2022-03-01
57979;57979;2022-05-14
57980;57980;2022-01-31
57981;57981;2022-03-12
57982;57982;2022-01-31
57983;57983;2021-12-14
57984;57984;2021-10-04
57985;57985;2021-06-17
57986;57986;2021-11-15
57987;57987;2021-11-10
57988;57988;2021-07-31
57989;57989;2021-08-05
57990;57990;2022-05-06
57991;57991;2021-09-10
57992;57992;2021-08-16
57993;57993;2021-11-18
57994;57994;2021-07-04
57995;57995;2021-11-12
57996;57996;2022-01-01
57997;57997;2022-04-24
57998;57998;2021-12-31
57999;57999;2022-04-12
58000;58000;2021-11-18
58001;58001;2022-04-27
58002;58002;2022-01-29
58003;58003;2022-02-11
58004;58004;2022-02-08
58005;58005;2021-12-07
58006;58006;2022-03-02
58007;58007;2022-04-28
58008;58008;2022-02-25
58009;58009;2022-01-18
58010;58010;2022-01-24
58011;58011;2022-01-01
58012;58012;2022-01-11
58013;58013;2022-03-28
58014;58014;2022-03-21
58015;58015;2021-06-25
58016;58016;2021-12-08
58017;58017;2022-05-04
58018;58018;2022-03-03
58019;58019;2022-06-06
58020;58020;2022-02-03
58021;58021;2022-04-16
58022;58022;2021-06-15
58023;58023;2021-10-17
58024;58024;2022-04-25
58025;58025;2022-02-28
58026;58026;2022-06-07
58027;58027;2022-06-12
58028;58028;2021-10-24
58029;58029;2021-07-24
58030;58030;2022-02-25
58031;58031;2022-05-20
58032;58032;2021-10-29
58033;58033;2021-08-27
58034;58034;2021-10-08
58035;58035;2021-08-29
58036;58036;2022-05-17
58037;58037;2021-11-24
58038;58038;2021-09-19
58039;58039;2021-08-24
58040;58040;2021-08-28
58041;58041;2022-05-02
58042;58042;2021-12-14
58043;58043;2022-03-29
58044;58044;2022-05-23
58045;58045;2021-06-27
58046;58046;2021-08-09
58047;58047;2021-09-24
58048;58048;2021-12-21
58049;58049;2021-11-19
58050;58050;2021-08-15
58051;58051;2022-06-06
58052;58052;2022-03-30
58053;58053;2022-03-02
58054;58054;2022-04-26
58055;58055;2021-12-04
58056;58056;2022-01-01
58057;58057;2021-10-27
58058;58058;2021-10-11
58059;58059;2022-04-28
58060;58060;2022-02-28
58061;58061;2021-06-18
58062;58062;2022-05-28
58063;58063;2021-09-03
58064;58064;2022-05-24
58065;58065;2021-09-27
58066;58066;2021-08-11
58067;58067;2021-11-01
58068;58068;2021-07-30
58069;58069;2022-01-12
58070;58070;2022-05-25
58071;58071;2021-07-06
58072;58072;2021-11-07
58073;58073;2022-04-09
58074;58074;2021-10-19
58075;58075;2021-11-29
58076;58076;2021-07-07
58077;58077;2021-12-15
58078;58078;2021-09-12
58079;58079;2021-08-01
58080;58080;2021-09-21
58081;58081;2021-12-14
58082;58082;2021-11-05
58083;58083;2021-06-24
58084;58084;2021-07-17
58085;58085;2022-04-06
58086;58086;2021-08-27
58087;58087;2022-04-26
58088;58088;2021-08-26
58089;58089;2022-06-13
58090;58090;2021-10-20
58091;58091;2022-02-25
58092;58092;2021-08-28
58093;58093;2021-10-29
58094;58094;2022-04-14
58095;58095;2021-12-10
58096;58096;2022-03-15
58097;58097;2022-04-05
58098;58098;2021-09-04
58099;58099;2022-05-17
58100;58100;2022-05-15
58101;58101;2021-09-11
58102;58102;2022-06-06
58103;58103;2021-11-18
58104;58104;2021-10-01
58105;58105;2021-11-14
58106;58106;2022-01-31
58107;58107;2022-04-27
58108;58108;2021-09-07
58109;58109;2021-10-16
58110;58110;2021-09-27
58111;58111;2021-08-05
58112;58112;2022-05-18
58113;58113;2021-11-17
58114;58114;2022-01-11
58115;58115;2022-01-17
58116;58116;2022-02-03
58117;58117;2021-10-19
58118;58118;2021-09-28
58119;58119;2022-04-29
58120;58120;2021-10-24
58121;58121;2021-12-23
58122;58122;2022-04-15
58123;58123;2022-03-14
58124;58124;2022-02-23
58125;58125;2021-10-24
58126;58126;2021-08-18
58127;58127;2021-09-26
58128;58128;2022-02-04
58129;58129;2021-11-07
58130;58130;2021-06-29
58131;58131;2022-03-28
58132;58132;2022-01-02
58133;58133;2021-09-05
58134;58134;2021-09-15
58135;58135;2022-01-30
58136;58136;2021-11-13
58137;58137;2022-03-14
58138;58138;2022-03-14
58139;58139;2021-10-29
58140;58140;2021-07-18
58141;58141;2021-09-20
58142;58142;2022-03-11
58143;58143;2021-08-12
58144;58144;2021-10-15
58145;58145;2021-11-03
58146;58146;2022-05-16
58147;58147;2021-10-09
58148;58148;2022-02-07
58149;58149;2021-09-01
58150;58150;2022-02-07
58151;58151;2021-10-24
58152;58152;2022-05-12
58153;58153;2021-07-22
58154;58154;2021-08-05
58155;58155;2021-08-14
58156;58156;2022-04-22
58157;58157;2021-06-17
58158;58158;2021-12-22
58159;58159;2021-06-23
58160;58160;2021-12-07
